"","GEM ID","Kingdom","Genus","Species.strain","Citation","Source","Filepath","Match criteria","Species of interest","pH sensitive","Temperature sensitive","Functional in COMETS?","db_name","cultivatedCrops","deciduousForest","dwarfScrub","emergentHerbaceousWetlands","evergreenForest","grasslandHerbaceous","mixedForest","pastureHay","sedgeHerbaceous","shrubScrub","woodyWetlands"
"5194",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Ketobacter alkanivorans","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5195",NA,"Bacteria","Arthrobacter","aurescens TC1","Xu et al. 2019",NA,"/projectnb2/talbot-lab-data/metabolic_models/curated_models/raphy/","Genus","Arthrobacter bussei","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5196",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Leucobacter ruminantium","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5197",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Rhodospirillales bacterium 70-18","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5198",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Gordonia iterans","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5199","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces caeruleatus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5200","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces caeruleatus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5201",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Flavobacterium silvaticum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5202",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Halomicrobium zhouii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5203",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Haloplanus aerogenes","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5204",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pusillimonas sp. UBA3987","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5205",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinomadura flavalba","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5206",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pedobacter nototheniae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5207",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Leucobacter musarum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5208",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Candidatus Methylobacter favarea","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5209",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Cellulomonas fulva","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5210",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora endolithica","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5211",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora sp. Llam0","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5212","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. CB03234","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5213","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. CB03234","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5214",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pedobacter jeongneungensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5215",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","marine gamma proteobacterium HTCC2148","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5216",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Rhodanobacter sp. 7MK24","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5217",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Falsiroseomonas bella","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5218",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora veneta","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5219",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Mucilaginibacter sp. L294","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5220",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Candidatus Nitrotoga fabula","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5221",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Williamsia sterculiae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5222",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Xylella fastidiosa","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5223","iOR450",NA,"Rhizobium","etli","Resendis-Antonio et al. 2011",NA,NA,"Genus","Rhizobium brockwellii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5224","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces minutiscleroticus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5225","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces minutiscleroticus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5226",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Collimonas pratensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5227",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Halorubrum sp. JWXQ-INN 858","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5228","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. adm13(2018)","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5229","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. adm13(2018)","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5230",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Haloactinopolyspora alba","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5231",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Tsuneonella amylolytica","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5232","iCW773","Bacteria","Corynebacterium","glutamicum","Zhang et al. 2017","paper supplement",NA,"Genus","Corynebacterium nuruki","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5233",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Myxococcaceae bacterium JPH2","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5234",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Cellvibrionaceae bacterium AOL6","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5235","iKF1028",NA,"Burkholderia","cenocepacia",NA,"https://bmcsystbiol.biomedcentral.com/articles/10.1186/1752-0509-5-83",NA,"Genus","Burkholderia sp. PAMC 26561","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5236","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces bicolor","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5237","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces bicolor","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5238","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces flaveolus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5239","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces flaveolus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5240","iJN746","Bacteria","Pseudomonas","putida KT2440",NA,"BiGG iJN746","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml","Genus","Pseudomonas brassicacearum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5241","riPB890","Bacteria","Pseudomonas","stutzeri A1501","Borer et al. 2019","IndiMeSH","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml","Genus","Pseudomonas brassicacearum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5242","riJN746","Bacteria","Pseudomonas","putida KT2440","Borer et al. 2019","IndiMeSH","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml","Genus","Pseudomonas brassicacearum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5243","1YdBTEX2","Bacteria","Pseudomonas","veronii 1YdBTEX2","Hadadi et al. 2020","not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,"Genus","Pseudomonas brassicacearum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5244","ec_iJN1463",NA,"Pseudomonas","putida KT2440","Bujdos et al. 2023","https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml","/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/","Genus","Pseudomonas brassicacearum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5245","iJN1462",NA,"Pseudomonas","putida KT2440","Nogales et al. 2020","paper supplement",NA,"Genus","Pseudomonas brassicacearum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5246",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pseudonocardia bannensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5247",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Corallococcus sp. CA053C","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5248",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Altererythrobacter sp.","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5249",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Dactylosporangium aurantiacum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5250",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Deinococcus sp. LM3","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5251",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardia tenerifensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5252",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Kocuria tytonicola","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5253",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardioides houyundeii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5254",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Paeniglutamicibacter cryotolerans","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5255",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Herbaspirillum rubrisubalbicans","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5256","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces marincola","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5257","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces marincola","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5258",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Deinococcus gobiensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5259","iJN746","Bacteria","Pseudomonas","putida KT2440",NA,"BiGG iJN746","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml","Genus","Pseudomonas syringae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5260","riPB890","Bacteria","Pseudomonas","stutzeri A1501","Borer et al. 2019","IndiMeSH","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml","Genus","Pseudomonas syringae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5261","riJN746","Bacteria","Pseudomonas","putida KT2440","Borer et al. 2019","IndiMeSH","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml","Genus","Pseudomonas syringae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5262","1YdBTEX2","Bacteria","Pseudomonas","veronii 1YdBTEX2","Hadadi et al. 2020","not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,"Genus","Pseudomonas syringae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5263","ec_iJN1463",NA,"Pseudomonas","putida KT2440","Bujdos et al. 2023","https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml","/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/","Genus","Pseudomonas syringae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5264","iJN1462",NA,"Pseudomonas","putida KT2440","Nogales et al. 2020","paper supplement",NA,"Genus","Pseudomonas syringae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5265",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Chthonobacter rhizosphaerae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5266",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Mucilaginibacter glaciei","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5267",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Frigoribacterium sp. VKM Ac-2836","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5268",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Asanoa ishikariensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5269",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Halorussus salinisoli","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5270",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Dactylosporangium siamense","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5271",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micropruina sp.","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5272","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces palmae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5273","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces palmae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5274",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Saccharopolyspora rectivirgula","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5275",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinoplanes tereljensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5276",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Modestobacter sp. DSM 44400","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5277",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pirellulimonas nuda","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5278",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Synechococcaceae cyanobacterium","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5279",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Agromyces archimandritae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5280","iCW773","Bacteria","Corynebacterium","glutamicum","Zhang et al. 2017","paper supplement",NA,"Genus","Corynebacterium otitidis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5281","iJN746","Bacteria","Pseudomonas","putida KT2440",NA,"BiGG iJN746","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml","Genus","Pseudomonas sp. ADAK2","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5282","riPB890","Bacteria","Pseudomonas","stutzeri A1501","Borer et al. 2019","IndiMeSH","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml","Genus","Pseudomonas sp. ADAK2","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5283","riJN746","Bacteria","Pseudomonas","putida KT2440","Borer et al. 2019","IndiMeSH","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml","Genus","Pseudomonas sp. ADAK2","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5284","1YdBTEX2","Bacteria","Pseudomonas","veronii 1YdBTEX2","Hadadi et al. 2020","not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,"Genus","Pseudomonas sp. ADAK2","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5285","ec_iJN1463",NA,"Pseudomonas","putida KT2440","Bujdos et al. 2023","https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml","/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/","Genus","Pseudomonas sp. ADAK2","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5286","iJN1462",NA,"Pseudomonas","putida KT2440","Nogales et al. 2020","paper supplement",NA,"Genus","Pseudomonas sp. ADAK2","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5287",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Mycolicibacterium poriferae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5288","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. A2-16","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5289","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. A2-16","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5290","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. NRRL S-37","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5291","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. NRRL S-37","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5292",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Beijerinckiaceae bacterium","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5293",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Paraburkholderia sp. SG-MS1","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5294",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pseudoduganella ginsengisoli","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5295","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. man185","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5296","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. man185","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5297",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinocatenispora thailandica","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5298",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Roseithermus sacchariphilus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5299",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Flavobacteriaceae bacterium","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5300",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinotalea sp. JY-7876","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5301",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Aminomonas paucivorans","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5302",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinoplanes siamensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5303",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Streptosporangium nondiastaticum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5304",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Deinococcus apachensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5305","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. WAC06614","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5306","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. WAC06614","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5307",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Halanaeroarchaeum sulfurireducens","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5308","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. YIM 98790","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5309","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. YIM 98790","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5310",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Chitinophaga niastensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5311",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Glaciimonas sp.","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5312","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces albus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5313","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces albus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"5314",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Phycicoccus sp. CSK15P-2","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
