taxonomy_id,lineage,db_name,taxon,cultivatedCrops,deciduousForest,dwarfScrub,emergentHerbaceousWetlands,evergreenForest,grasslandHerbaceous,mixedForest,pastureHay,sedgeHerbaceous,shrubScrub,woodyWetlands
1265935,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus shirakamiensis,soil_microbe_db,Paenibacillus shirakamiensis,NA,1,0,0,0,0,NA,NA,0,0,0
2762232,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus gallinarum,soil_microbe_db,Paenibacillus gallinarum,NA,1,0,0,1,0,0,NA,0,0,0
2774142,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus arenosi,soil_microbe_db,Paenibacillus arenosi,NA,1,0,0,0,0,NA,NA,0,0,1
528187,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus tundrae,soil_microbe_db,Paenibacillus tundrae,1,1,0,0,0,0,NA,0,0,0,NA
128574,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus brasilensis,soil_microbe_db,Paenibacillus brasilensis,NA,1,0,1,1,1,1,1,1,1,1
2315729,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus ottowii,soil_microbe_db,Paenibacillus ottowii,1,0,0,0,1,0,NA,NA,0,0,1
2570228,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__Brevibacillus antibioticus,soil_microbe_db,Brevibacillus antibioticus,NA,0,1,0,1,0,1,1,0,1,1
2723914,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. RO3,soil_microbe_db,Bacillus sp. RO3,NA,1,0,0,1,1,NA,0,1,1,0
2033491,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. AFS018417,soil_microbe_db,Bacillus sp. AFS018417,1,1,0,0,1,1,NA,1,0,1,1
2495421,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. HMF5848,soil_microbe_db,Bacillus sp. HMF5848,NA,1,0,1,1,1,NA,NA,1,1,1
2033503,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. AFS041924,soil_microbe_db,Bacillus sp. AFS041924,NA,1,0,0,1,1,NA,0,0,0,1
2714039,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. MM2020_4,soil_microbe_db,Bacillus sp. MM2020_4,NA,1,0,0,1,1,1,1,0,1,1
2029108,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. UMB0899,soil_microbe_db,Bacillus sp. UMB0899,NA,1,0,1,1,1,NA,0,0,1,1
352858,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. Y1,soil_microbe_db,Bacillus sp. Y1,NA,1,0,1,1,1,NA,1,1,1,1
2819128,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. ISL-45,soil_microbe_db,Bacillus sp. ISL-45,NA,1,0,1,1,0,1,1,0,1,0
2740676,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. Xin1,soil_microbe_db,Bacillus sp. Xin1,NA,1,0,0,1,1,1,NA,0,0,1
2698834,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. USDA818B3_A,soil_microbe_db,Bacillus sp. USDA818B3_A,1,1,0,1,1,1,1,1,1,1,0
1705566,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. FJAT-18017,soil_microbe_db,Bacillus sp. FJAT-18017,NA,1,0,1,1,1,NA,0,1,1,1
2819134,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. ISL-55,soil_microbe_db,Bacillus sp. ISL-55,NA,1,0,1,1,1,1,0,0,1,1
2293325,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. HNG,soil_microbe_db,Bacillus sp. HNG,NA,1,0,1,1,1,NA,1,0,1,1
2011007,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. FJAT-45037,soil_microbe_db,Bacillus sp. FJAT-45037,NA,1,0,0,1,1,1,NA,0,1,1
1529117,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. 165,soil_microbe_db,Bacillus sp. 165,NA,0,0,0,1,0,NA,NA,0,0,0
1761761,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. cl95,soil_microbe_db,Bacillus sp. cl95,NA,1,0,1,0,1,0,0,0,0,1
2033507,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. AFS055030,soil_microbe_db,Bacillus sp. AFS055030,NA,1,0,0,1,1,1,NA,0,0,1
2781732,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. SD075,soil_microbe_db,Bacillus sp. SD075,NA,1,1,1,1,1,1,1,1,1,1
574376,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus manliponensis,soil_microbe_db,Bacillus manliponensis,NA,1,0,0,1,1,NA,NA,0,0,1
2338372,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus clarus,soil_microbe_db,Bacillus clarus,NA,1,0,0,1,1,1,NA,0,1,1
574375,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus gaemokensis,soil_microbe_db,Bacillus gaemokensis,NA,1,1,0,1,1,NA,1,0,1,1
483913,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus inaquosorum,soil_microbe_db,Bacillus inaquosorum,NA,1,1,0,1,1,1,NA,1,1,1
1448271,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus oleivorans,soil_microbe_db,Bacillus oleivorans,NA,1,1,1,1,1,1,0,0,1,1
992288,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus pakistanensis,soil_microbe_db,Bacillus pakistanensis,NA,1,0,0,1,1,1,0,0,1,0
1441095,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus gobiensis,soil_microbe_db,Bacillus gobiensis,NA,1,0,0,1,1,1,1,1,1,1
1150157,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus bingmayongensis,soil_microbe_db,Bacillus bingmayongensis,NA,1,0,0,1,1,NA,1,0,1,1
2014074,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus solitudinis,soil_microbe_db,Bacillus solitudinis,NA,1,0,1,1,0,1,NA,1,0,1
1808955,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus mesophilus,soil_microbe_db,Bacillus mesophilus,NA,1,0,0,0,0,NA,0,0,0,1
1805474,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus mediterraneensis,soil_microbe_db,Bacillus mediterraneensis,NA,1,0,1,1,0,NA,1,0,1,1
2728853,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus fonticola,soil_microbe_db,Bacillus fonticola,NA,1,0,0,1,1,NA,NA,0,1,1
2492960,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus yapensis,soil_microbe_db,Bacillus yapensis,NA,1,0,1,1,1,NA,1,0,1,0
1479,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus smithii,soil_microbe_db,Bacillus smithii,NA,1,1,1,1,1,NA,1,1,1,1
1714355,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Domibacillus;s__Domibacillus epiphyticus,soil_microbe_db,Domibacillus epiphyticus,NA,1,1,0,1,1,1,1,0,0,1
1714354,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Domibacillus;s__Domibacillus mangrovi,soil_microbe_db,Domibacillus mangrovi,NA,1,0,1,1,1,NA,0,0,1,0
2663533,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus;s__Virgibacillus sp. YIM 98842,soil_microbe_db,Virgibacillus sp. YIM 98842,NA,1,0,0,0,0,NA,NA,0,0,1
2841522,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus;s__Virgibacillus sp. MSJ-26,soil_microbe_db,Virgibacillus sp. MSJ-26,NA,1,0,0,1,0,1,NA,0,0,1
2017483,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus;s__Virgibacillus phasianinus,soil_microbe_db,Virgibacillus phasianinus,NA,0,0,0,1,1,NA,NA,0,0,1
1215031,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Neobacillus;s__Neobacillus thermocopriae,soil_microbe_db,Neobacillus thermocopriae,NA,1,0,0,0,1,NA,1,0,1,0
1742358,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Cytobacillus;s__Cytobacillus praedii,soil_microbe_db,Cytobacillus praedii,NA,1,0,0,1,1,0,1,0,1,1
1637975,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Cytobacillus;s__Cytobacillus solani,soil_microbe_db,Cytobacillus solani,1,1,0,1,1,1,NA,1,0,1,1
2833586,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Cytobacillus;s__Cytobacillus citreus,soil_microbe_db,Cytobacillus citreus,NA,1,0,1,1,1,NA,1,0,1,1
2070463,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus sp. SGAir0095,soil_microbe_db,Lysinibacillus sp. SGAir0095,NA,1,0,1,1,1,NA,1,0,1,1
2081964,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus sp. B2A1,soil_microbe_db,Lysinibacillus sp. B2A1,NA,1,0,0,1,0,NA,1,0,0,1
1714840,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus telephonicus,soil_microbe_db,Lysinibacillus telephonicus,NA,1,0,1,0,1,1,1,0,0,1
1978490,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lysinibacillus;s__Lysinibacillus endophyticus,soil_microbe_db,Lysinibacillus endophyticus,NA,1,0,1,0,1,NA,1,0,0,NA
2709134,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halobacillus;s__Halobacillus sp. Marseille-Q1614,soil_microbe_db,Halobacillus sp. Marseille-Q1614,NA,1,0,0,1,0,NA,NA,1,0,1
2755037,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halobacillus;s__Halobacillus sp. KCTC 3957,soil_microbe_db,Halobacillus sp. KCTC 3957,NA,1,1,0,0,0,NA,NA,0,0,0
435909,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halobacillus;s__Halobacillus campisalis,soil_microbe_db,Halobacillus campisalis,NA,0,0,1,0,0,NA,NA,0,0,1
1674310,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Peribacillus;s__Peribacillus cavernae,soil_microbe_db,Peribacillus cavernae,NA,1,0,1,1,1,1,1,0,1,1
1550385,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Peribacillus;s__Peribacillus alkalitolerans,soil_microbe_db,Peribacillus alkalitolerans,NA,1,0,0,1,1,NA,1,0,1,1
2652445,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Peribacillus;s__Peribacillus tepidiphilus,soil_microbe_db,Peribacillus tepidiphilus,NA,1,0,1,0,0,NA,NA,0,1,0
2592336,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus sp. CFH 90083,soil_microbe_db,Oceanobacillus sp. CFH 90083,NA,1,0,0,1,0,1,NA,0,0,0
1926285,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus timonensis,soil_microbe_db,Oceanobacillus timonensis,NA,1,0,0,1,1,1,NA,0,0,1
937927,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus rekensis,soil_microbe_db,Oceanobacillus rekensis,NA,1,0,0,1,1,NA,1,0,1,0
1229153,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus arenosus,soil_microbe_db,Oceanobacillus arenosus,NA,1,0,1,1,1,NA,1,0,1,0
2678611,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus salinisoli,soil_microbe_db,Oceanobacillus salinisoli,NA,1,0,0,1,1,NA,NA,0,0,1
545501,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus oncorhynchi,soil_microbe_db,Oceanobacillus oncorhynchi,NA,1,0,0,1,1,0,1,0,0,1
937928,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus damuensis,soil_microbe_db,Oceanobacillus damuensis,NA,0,0,0,0,1,NA,1,0,0,1
1235259,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__Oceanobacillus polygoni,soil_microbe_db,Oceanobacillus polygoni,NA,1,0,0,0,1,NA,NA,0,0,1
247480,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__Anoxybacillus caldiproteolyticus,soil_microbe_db,Anoxybacillus caldiproteolyticus,NA,1,0,0,0,0,NA,NA,0,0,1
581036,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__Anoxybacillus vitaminiphilus,soil_microbe_db,Anoxybacillus vitaminiphilus,NA,0,0,0,1,0,1,NA,0,0,1
182136,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Fictibacillus;s__Fictibacillus barbaricus,soil_microbe_db,Fictibacillus barbaricus,1,1,0,1,1,1,1,1,0,1,1
2518176,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lentibacillus;s__Lentibacillus sp. CBA3610,soil_microbe_db,Lentibacillus sp. CBA3610,NA,1,0,0,1,1,NA,0,0,0,1
2654513,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lentibacillus;s__Lentibacillus sp. JNUCC-1,soil_microbe_db,Lentibacillus sp. JNUCC-1,NA,1,0,0,0,0,1,NA,0,1,1
1472767,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lentibacillus;s__Lentibacillus amyloliquefaciens,soil_microbe_db,Lentibacillus amyloliquefaciens,NA,1,0,1,0,0,NA,0,0,0,1
340214,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lentibacillus;s__Lentibacillus kapialis,soil_microbe_db,Lentibacillus kapialis,NA,1,0,0,1,0,1,0,0,0,1
2583219,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lentibacillus;s__Lentibacillus cibarius,soil_microbe_db,Lentibacillus cibarius,NA,0,1,0,1,0,1,1,0,0,0
2291674,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Metabacillus;s__Metabacillus iocasae,soil_microbe_db,Metabacillus iocasae,NA,0,0,0,0,1,1,NA,0,0,1
324854,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Metabacillus;s__Metabacillus niabensis,soil_microbe_db,Metabacillus niabensis,NA,1,0,0,1,1,NA,0,0,1,1
2823519,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Metabacillus;s__Metabacillus flavus,soil_microbe_db,Metabacillus flavus,NA,1,0,0,1,1,NA,1,0,0,1
2769542,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Rossellomorea;s__Rossellomorea arthrocnemi,soil_microbe_db,Rossellomorea arthrocnemi,NA,0,0,1,0,1,1,0,0,0,0
1707093,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Heyndrickxia;s__Heyndrickxia camelliae,soil_microbe_db,Heyndrickxia camelliae,NA,1,0,0,1,1,1,1,0,1,1
1476025,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Heyndrickxia;s__Heyndrickxia vini,soil_microbe_db,Heyndrickxia vini,NA,1,0,0,0,1,NA,NA,0,1,1
930146,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Mesobacillus;s__Mesobacillus persicus,soil_microbe_db,Mesobacillus persicus,NA,1,0,0,0,1,NA,NA,0,1,0
2042304,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Gracilibacillus;s__Gracilibacillus phocaeensis,soil_microbe_db,Gracilibacillus phocaeensis,NA,1,0,0,1,0,NA,NA,0,0,1
1401441,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Gracilibacillus;s__Gracilibacillus alcaliphilus,soil_microbe_db,Gracilibacillus alcaliphilus,NA,1,0,0,0,0,1,1,0,0,1
228576,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Shouchella;s__Shouchella patagoniensis,soil_microbe_db,Shouchella patagoniensis,1,1,0,0,1,1,1,NA,1,1,1
766895,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Shouchella;s__Shouchella xiaoxiensis,soil_microbe_db,Shouchella xiaoxiensis,NA,1,0,0,1,0,1,NA,0,0,1
1884359,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Psychrobacillus;s__Psychrobacillus sp. OK028,soil_microbe_db,Psychrobacillus sp. OK028,NA,1,0,1,1,1,0,1,0,1,1
1461,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Psychrobacillus;s__Psychrobacillus insolitus,soil_microbe_db,Psychrobacillus insolitus,NA,1,0,1,1,1,0,NA,1,1,0
1636719,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Psychrobacillus;s__Psychrobacillus lasiicapitis,soil_microbe_db,Psychrobacillus lasiicapitis,NA,1,0,1,1,1,NA,1,0,1,0
126157,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Psychrobacillus;s__Psychrobacillus psychrodurans,soil_microbe_db,Psychrobacillus psychrodurans,NA,1,0,1,1,1,NA,NA,0,1,0
2879466,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Alkalihalobacillus;s__Alkalihalobacillus deserti,soil_microbe_db,Alkalihalobacillus deserti,NA,1,0,1,1,1,1,0,0,1,1
2743001,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Salicibibacter;s__Salicibibacter cibi,soil_microbe_db,Salicibibacter cibi,NA,1,0,0,1,0,0,NA,0,1,1
2025389,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Terribacillus;s__Terribacillus sp. 7520-G,soil_microbe_db,Terribacillus sp. 7520-G,NA,1,0,0,1,0,1,0,0,0,1
333138,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halalkalibacter;s__Halalkalibacter okhensis,soil_microbe_db,Halalkalibacter okhensis,NA,1,0,0,1,1,NA,NA,0,0,1
199441,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halalkalibacter;s__Halalkalibacter krulwichiae,soil_microbe_db,Halalkalibacter krulwichiae,NA,1,0,1,0,0,NA,NA,0,1,1
688079,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halalkalibacter;s__Halalkalibacter nanhaiisediminis,soil_microbe_db,Halalkalibacter nanhaiisediminis,NA,1,0,0,1,1,NA,NA,0,1,0
482461,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Sediminibacillus;s__Sediminibacillus halophilus,soil_microbe_db,Sediminibacillus halophilus,NA,1,0,0,1,0,1,0,1,0,1
76935,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Salipaludibacillus;s__Salipaludibacillus agaradhaerens,soil_microbe_db,Salipaludibacillus agaradhaerens,NA,1,0,0,1,0,1,NA,0,0,1
1601833,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Salipaludibacillus;s__Salipaludibacillus aurantiacus,soil_microbe_db,Salipaludibacillus aurantiacus,NA,1,0,0,0,0,0,NA,0,0,0
885475,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Salipaludibacillus;s__Salipaludibacillus neizhouensis,soil_microbe_db,Salipaludibacillus neizhouensis,NA,1,0,1,1,1,NA,0,0,1,1
2045207,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Salipaludibacillus;s__Salipaludibacillus keqinensis,soil_microbe_db,Salipaludibacillus keqinensis,NA,1,0,0,0,0,NA,0,0,0,1
2820819,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Gottfriedia;s__Gottfriedia endophytica,soil_microbe_db,Gottfriedia endophytica,NA,1,0,0,1,1,1,1,0,0,1
86666,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Salimicrobium;s__Salimicrobium halophilum,soil_microbe_db,Salimicrobium halophilum,NA,1,1,0,1,1,0,0,0,0,1
2803787,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Caldalkalibacillus;s__Caldalkalibacillus salinus,soil_microbe_db,Caldalkalibacillus salinus,NA,1,0,0,0,0,NA,0,0,0,0
493781,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Falsibacillus;s__Falsibacillus pallidus,soil_microbe_db,Falsibacillus pallidus,NA,1,0,0,0,1,1,0,0,1,1
1191699,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Calidifontibacillus;s__Calidifontibacillus oryziterrae,soil_microbe_db,Calidifontibacillus oryziterrae,NA,0,0,0,1,1,NA,0,0,0,1
2675466,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Alkalihalobacterium;s__Alkalihalobacterium elongatum,soil_microbe_db,Alkalihalobacterium elongatum,NA,0,0,0,1,0,NA,NA,0,0,1
930152,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Litchfieldia;s__Litchfieldia salsa,soil_microbe_db,Litchfieldia salsa,NA,0,0,1,0,0,1,NA,0,0,NA
2597270,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Alkalicoccobacillus;s__Alkalicoccobacillus porphyridii,soil_microbe_db,Alkalicoccobacillus porphyridii,1,1,0,0,1,1,1,NA,1,1,1
2058136,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__Planococcus sp. MB-3u-03,soil_microbe_db,Planococcus sp. MB-3u-03,NA,1,1,1,1,1,NA,1,0,0,1
2850320,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__Planococcus sp. CP5-4_YE,soil_microbe_db,Planococcus sp. CP5-4_YE,NA,1,1,0,0,0,NA,NA,0,0,1
1373,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__Planococcus citreus,soil_microbe_db,Planococcus citreus,NA,1,0,1,1,0,NA,NA,0,0,0
2666072,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__Planococcus soli,soil_microbe_db,Planococcus soli,NA,1,0,0,1,1,1,NA,0,0,1
2818390,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__Sporosarcina sp. Te-1,soil_microbe_db,Sporosarcina sp. Te-1,NA,1,0,0,1,1,NA,NA,0,1,1
2597358,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__Sporosarcina sp. ANT_H38,soil_microbe_db,Sporosarcina sp. ANT_H38,NA,1,0,1,1,1,1,NA,1,1,1
2789295,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__Sporosarcina sp. E16_8,soil_microbe_db,Sporosarcina sp. E16_8,NA,1,0,1,1,1,1,NA,0,0,1
34101,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__Sporosarcina limicola,soil_microbe_db,Sporosarcina limicola,NA,0,0,1,0,1,0,NA,0,0,1
220754,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Jeotgalibacillus;s__Jeotgalibacillus campisalis,soil_microbe_db,Jeotgalibacillus campisalis,NA,0,0,1,0,0,0,NA,0,0,1
889306,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Jeotgalibacillus;s__Jeotgalibacillus soli,soil_microbe_db,Jeotgalibacillus soli,NA,0,0,0,1,0,NA,NA,0,0,1
